geo_code,year,naics,jobs
3512004,2016,23,135.0
3512004,2016,31-33,85.0
3512004,2016,41,15.0
3512004,2016,44-45,175.0
3512004,2016,48-49,45.0
3512004,2016,51,10.0
3512004,2016,52,0.0
3512004,2016,53,15.0
3512004,2016,54,25.0
3512004,2016,55,0.0
3512004,2016,56,50.0
3512004,2016,61,90.0
3512004,2016,62,150.0
3512004,2016,71,15.0
3512004,2016,72,50.0
3512004,2016,81,55.0
3512004,2016,91,110.0
3512005,2016,11,285.0
3512005,2016,21,45.0
3512005,2016,22,110.0
3512005,2016,23,1340.0
3512005,2016,31-33,2705.0
3512005,2016,41,820.0
3512005,2016,44-45,3225.0
3512005,2016,48-49,1170.0
3512005,2016,51,310.0
3512005,2016,52,545.0
3512005,2016,53,340.0
3512005,2016,54,855.0
3512005,2016,55,10.0
3512005,2016,56,1925.0
3512005,2016,61,1895.0
3512005,2016,62,3280.0
3512005,2016,71,320.0
3512005,2016,72,1940.0
3512005,2016,81,920.0
3512005,2016,91,1780.0
3512015,2016,11,420.0
3512015,2016,21,20.0
3512015,2016,22,100.0
3512015,2016,23,1340.0
3512015,2016,31-33,2790.0
3512015,2016,41,720.0
3512015,2016,44-45,2350.0
3512015,2016,48-49,1150.0
3512015,2016,51,235.0
3512015,2016,52,340.0
3512015,2016,53,310.0
3512015,2016,54,670.0
3512015,2016,55,10.0
3512015,2016,56,1265.0
3512015,2016,61,1125.0
3512015,2016,62,2365.0
3512015,2016,71,240.0
3512015,2016,72,1415.0
3512015,2016,81,835.0
3512015,2016,91,3590.0
3512020,2016,11,260.0
3512020,2016,21,10.0
3512020,2016,22,25.0
3512020,2016,23,240.0
3512020,2016,31-33,320.0
3512020,2016,41,110.0
3512020,2016,44-45,355.0
3512020,2016,48-49,140.0
3512020,2016,51,35.0
3512020,2016,52,55.0
3512020,2016,53,35.0
3512020,2016,54,90.0
3512020,2016,55,0.0
3512020,2016,56,145.0
3512020,2016,61,120.0
3512020,2016,62,295.0
3512020,2016,71,75.0
3512020,2016,72,140.0
3512020,2016,81,90.0
3512020,2016,91,140.0
3512026,2016,11,100.0
3512026,2016,21,20.0
3512026,2016,22,20.0
3512026,2016,23,215.0
3512026,2016,31-33,235.0
3512026,2016,41,65.0
3512026,2016,44-45,250.0
3512026,2016,48-49,135.0
3512026,2016,51,15.0
3512026,2016,52,35.0
3512026,2016,53,20.0
3512026,2016,54,100.0
3512026,2016,55,0.0
3512026,2016,56,115.0
3512026,2016,61,150.0
3512026,2016,62,285.0
3512026,2016,71,35.0
3512026,2016,72,140.0
3512026,2016,81,125.0
3512026,2016,91,100.0
3512030,2016,11,140.0
3512030,2016,21,0.0
3512030,2016,22,80.0
3512030,2016,23,260.0
3512030,2016,31-33,360.0
3512030,2016,41,60.0
3512030,2016,44-45,345.0
3512030,2016,48-49,185.0
3512030,2016,51,25.0
3512030,2016,52,15.0
3512030,2016,53,55.0
3512030,2016,54,60.0
3512030,2016,55,0.0
3512030,2016,56,120.0
3512030,2016,61,175.0
3512030,2016,62,340.0
3512030,2016,71,45.0
3512030,2016,72,175.0
3512030,2016,81,110.0
3512030,2016,91,135.0
3512036,2016,11,75.0
3512036,2016,21,15.0
3512036,2016,22,35.0
3512036,2016,23,105.0
3512036,2016,31-33,125.0
3512036,2016,41,20.0
3512036,2016,44-45,140.0
3512036,2016,48-49,45.0
3512036,2016,51,0.0
3512036,2016,52,10.0
3512036,2016,53,10.0
3512036,2016,54,0.0
3512036,2016,55,0.0
3512036,2016,56,50.0
3512036,2016,61,95.0
3512036,2016,62,130.0
3512036,2016,71,10.0
3512036,2016,72,50.0
3512036,2016,81,50.0
3512036,2016,91,25.0
3512046,2016,11,30.0
3512046,2016,21,20.0
3512046,2016,22,40.0
3512046,2016,23,200.0
3512046,2016,31-33,120.0
3512046,2016,41,35.0
3512046,2016,44-45,195.0
3512046,2016,48-49,85.0
3512046,2016,51,30.0
3512046,2016,52,30.0
3512046,2016,53,15.0
3512046,2016,54,65.0
3512046,2016,55,0.0
3512046,2016,56,65.0
3512046,2016,61,70.0
3512046,2016,62,130.0
3512046,2016,71,15.0
3512046,2016,72,130.0
3512046,2016,81,45.0
3512046,2016,91,75.0
3512048,2016,11,15.0
3512048,2016,21,10.0
3512048,2016,22,0.0
3512048,2016,23,45.0
3512048,2016,31-33,10.0
3512048,2016,41,0.0
3512048,2016,44-45,30.0
3512048,2016,48-49,0.0
3512048,2016,51,0.0
3512048,2016,52,0.0
3512048,2016,53,0.0
3512048,2016,54,0.0
3512048,2016,55,0.0
3512048,2016,56,10.0
3512048,2016,61,10.0
3512048,2016,62,35.0
3512048,2016,71,15.0
3512048,2016,72,0.0
3512048,2016,81,10.0
3512048,2016,91,15.0
3512051,2016,11,0.0
3512051,2016,21,10.0
3512051,2016,22,0.0
3512051,2016,23,10.0
3512051,2016,31-33,0.0
3512051,2016,41,0.0
3512051,2016,44-45,30.0
3512051,2016,48-49,10.0
3512051,2016,51,0.0
3512051,2016,52,0.0
3512051,2016,53,10.0
3512051,2016,54,0.0
3512051,2016,55,0.0
3512051,2016,56,10.0
3512051,2016,61,0.0
3512051,2016,62,10.0
3512051,2016,71,10.0
3512051,2016,72,10.0
3512051,2016,81,10.0
3512051,2016,91,0.0
3512054,2016,11,15.0
3512054,2016,21,0.0
3512054,2016,22,0.0
3512054,2016,23,40.0
3512054,2016,31-33,0.0
3512054,2016,41,0.0
3512054,2016,44-45,15.0
3512054,2016,48-49,10.0
3512054,2016,51,10.0
3512054,2016,52,0.0
3512054,2016,53,10.0
3512054,2016,54,25.0
3512054,2016,55,0.0
3512054,2016,56,10.0
3512054,2016,61,0.0
3512054,2016,62,20.0
3512054,2016,71,10.0
3512054,2016,72,25.0
3512054,2016,81,15.0
3512054,2016,91,25.0
3512058,2016,11,10.0
3512058,2016,21,0.0
3512058,2016,22,10.0
3512058,2016,23,85.0
3512058,2016,31-33,35.0
3512058,2016,41,10.0
3512058,2016,44-45,110.0
3512058,2016,48-49,15.0
3512058,2016,51,0.0
3512058,2016,52,10.0
3512058,2016,53,10.0
3512058,2016,54,10.0
3512058,2016,55,0.0
3512058,2016,56,50.0
3512058,2016,61,25.0
3512058,2016,62,85.0
3512058,2016,71,0.0
3512058,2016,72,75.0
3512058,2016,81,15.0
3512058,2016,91,35.0
3512061,2016,11,50.0
3512061,2016,21,0.0
3512061,2016,22,15.0
3512061,2016,23,200.0
3512061,2016,31-33,30.0
3512061,2016,41,30.0
3512061,2016,44-45,255.0
3512061,2016,48-49,55.0
3512061,2016,51,15.0
3512061,2016,52,20.0
3512061,2016,53,35.0
3512061,2016,54,60.0
3512061,2016,55,0.0
3512061,2016,56,55.0
3512061,2016,61,110.0
3512061,2016,62,190.0
3512061,2016,71,30.0
3512061,2016,72,180.0
3512061,2016,81,90.0
3512061,2016,91,45.0
3512065,2016,11,20.0
3512065,2016,21,0.0
3512065,2016,22,20.0
3512065,2016,23,70.0
3512065,2016,31-33,30.0
3512065,2016,41,0.0
3512065,2016,44-45,55.0
3512065,2016,48-49,15.0
3512065,2016,51,0.0
3512065,2016,52,10.0
3512065,2016,53,0.0
3512065,2016,54,0.0
3512065,2016,55,0.0
3512065,2016,56,10.0
3512065,2016,61,20.0
3512065,2016,62,35.0
3512065,2016,71,0.0
3512065,2016,72,20.0
3512065,2016,81,30.0
3512065,2016,91,20.0
3512076,2016,11,50.0
3512076,2016,21,15.0
3512076,2016,22,25.0
3512076,2016,23,195.0
3512076,2016,31-33,120.0
3512076,2016,41,30.0
3512076,2016,44-45,230.0
3512076,2016,48-49,105.0
3512076,2016,51,25.0
3512076,2016,52,65.0
3512076,2016,53,20.0
3512076,2016,54,60.0
3512076,2016,55,0.0
3512076,2016,56,75.0
3512076,2016,61,85.0
3512076,2016,62,190.0
3512076,2016,71,65.0
3512076,2016,72,100.0
3512076,2016,81,90.0
3512076,2016,91,135.0
3513020,2016,11,740.0
3513020,2016,21,15.0
3513020,2016,22,100.0
3513020,2016,23,1105.0
3513020,2016,31-33,835.0
3513020,2016,41,250.0
3513020,2016,44-45,1375.0
3513020,2016,48-49,455.0
3513020,2016,51,125.0
3513020,2016,52,245.0
3513020,2016,53,250.0
3513020,2016,54,675.0
3513020,2016,55,0.0
3513020,2016,56,665.0
3513020,2016,61,670.0
3513020,2016,62,1510.0
3513020,2016,71,255.0
3513020,2016,72,1070.0
3513020,2016,81,415.0
3513020,2016,91,655.0
3514004,2016,11,165.0
3514004,2016,21,15.0
3514004,2016,22,45.0
3514004,2016,23,500.0
3514004,2016,31-33,515.0
3514004,2016,41,130.0
3514004,2016,44-45,620.0
3514004,2016,48-49,245.0
3514004,2016,51,75.0
3514004,2016,52,90.0
3514004,2016,53,60.0
3514004,2016,54,210.0
3514004,2016,55,10.0
3514004,2016,56,270.0
3514004,2016,61,290.0
3514004,2016,62,455.0
3514004,2016,71,70.0
3514004,2016,72,345.0
3514004,2016,81,220.0
3514004,2016,91,495.0
3514014,2016,11,140.0
3514014,2016,21,0.0
3514014,2016,22,80.0
3514014,2016,23,285.0
3514014,2016,31-33,505.0
3514014,2016,41,125.0
3514014,2016,44-45,320.0
3514014,2016,48-49,170.0
3514014,2016,51,20.0
3514014,2016,52,80.0
3514014,2016,53,50.0
3514014,2016,54,100.0
3514014,2016,55,0.0
3514014,2016,56,110.0
3514014,2016,61,165.0
3514014,2016,62,405.0
3514014,2016,71,60.0
3514014,2016,72,195.0
3514014,2016,81,190.0
3514014,2016,91,160.0
3514019,2016,11,170.0
3514019,2016,21,35.0
3514019,2016,22,255.0
3514019,2016,23,710.0
3514019,2016,31-33,785.0
3514019,2016,41,180.0
3514019,2016,44-45,740.0
3514019,2016,48-49,190.0
3514019,2016,51,70.0
3514019,2016,52,110.0
3514019,2016,53,75.0
3514019,2016,54,265.0
3514019,2016,55,0.0
3514019,2016,56,255.0
3514019,2016,61,385.0
3514019,2016,62,730.0
3514019,2016,71,95.0
3514019,2016,72,355.0
3514019,2016,81,235.0
3514019,2016,91,285.0
3514020,2016,11,170.0
3514020,2016,21,25.0
3514020,2016,22,240.0
3514020,2016,23,705.0
3514020,2016,31-33,1005.0
3514020,2016,41,230.0
3514020,2016,44-45,1155.0
3514020,2016,48-49,285.0
3514020,2016,51,125.0
3514020,2016,52,215.0
3514020,2016,53,130.0
3514020,2016,54,480.0
3514020,2016,55,10.0
3514020,2016,56,330.0
3514020,2016,61,575.0
3514020,2016,62,960.0
3514020,2016,71,175.0
3514020,2016,72,685.0
3514020,2016,81,320.0
3514020,2016,91,450.0
3514021,2016,11,20.0
3514021,2016,21,30.0
3514021,2016,22,150.0
3514021,2016,23,555.0
3514021,2016,31-33,1105.0
3514021,2016,41,210.0
3514021,2016,44-45,1055.0
3514021,2016,48-49,305.0
3514021,2016,51,135.0
3514021,2016,52,245.0
3514021,2016,53,200.0
3514021,2016,54,480.0
3514021,2016,55,0.0
3514021,2016,56,415.0
3514021,2016,61,570.0
3514021,2016,62,1220.0
3514021,2016,71,145.0
3514021,2016,72,745.0
3514021,2016,81,410.0
3514021,2016,91,380.0
3514024,2016,11,185.0
3514024,2016,21,10.0
3514024,2016,22,140.0
3514024,2016,23,415.0
3514024,2016,31-33,430.0
3514024,2016,41,100.0
3514024,2016,44-45,370.0
3514024,2016,48-49,175.0
3514024,2016,51,55.0
3514024,2016,52,90.0
3514024,2016,53,65.0
3514024,2016,54,165.0
3514024,2016,55,0.0
3514024,2016,56,155.0
3514024,2016,61,250.0
3514024,2016,62,390.0
3514024,2016,71,40.0
3514024,2016,72,195.0
3514024,2016,81,220.0
3514024,2016,91,175.0
3514027,2016,11,10.0
3514027,2016,21,0.0
3514027,2016,22,10.0
3514027,2016,23,25.0
3514027,2016,31-33,15.0
3514027,2016,41,0.0
3514027,2016,44-45,45.0
3514027,2016,48-49,10.0
3514027,2016,51,0.0
3514027,2016,52,0.0
3514027,2016,53,10.0
3514027,2016,54,0.0
3514027,2016,55,0.0
3514027,2016,56,10.0
3514027,2016,61,10.0
3514027,2016,62,30.0
3514027,2016,71,0.0
3514027,2016,72,15.0
3514027,2016,81,15.0
3514027,2016,91,45.0
3514045,2016,11,445.0
3514045,2016,21,60.0
3514045,2016,22,85.0
3514045,2016,23,520.0
3514045,2016,31-33,585.0
3514045,2016,41,170.0
3514045,2016,44-45,715.0
3514045,2016,48-49,275.0
3514045,2016,51,50.0
3514045,2016,52,135.0
3514045,2016,53,90.0
3514045,2016,54,270.0
3514045,2016,55,10.0
3514045,2016,56,270.0
3514045,2016,61,330.0
3514045,2016,62,620.0
3514045,2016,71,160.0
3514045,2016,72,295.0
3514045,2016,81,290.0
3514045,2016,91,295.0
3515003,2016,11,130.0
3515003,2016,21,30.0
3515003,2016,22,0.0
3515003,2016,23,205.0
3515003,2016,31-33,170.0
3515003,2016,41,95.0
3515003,2016,44-45,225.0
3515003,2016,48-49,110.0
3515003,2016,51,20.0
3515003,2016,52,40.0
3515003,2016,53,30.0
3515003,2016,54,100.0
3515003,2016,55,0.0
3515003,2016,56,65.0
3515003,2016,61,130.0
3515003,2016,62,310.0
3515003,2016,71,45.0
3515003,2016,72,135.0
3515003,2016,81,80.0
3515003,2016,91,125.0
3515005,2016,11,275.0
3515005,2016,21,20.0
3515005,2016,22,55.0
3515005,2016,23,385.0
3515005,2016,31-33,365.0
3515005,2016,41,150.0
3515005,2016,44-45,380.0
3515005,2016,48-49,145.0
3515005,2016,51,60.0
3515005,2016,52,100.0
3515005,2016,53,50.0
3515005,2016,54,160.0
3515005,2016,55,0.0
3515005,2016,56,185.0
3515005,2016,61,250.0
3515005,2016,62,420.0
3515005,2016,71,75.0
3515005,2016,72,175.0
3515005,2016,81,130.0
3515005,2016,91,265.0
3515008,2016,11,0.0
3515008,2016,21,0.0
3515008,2016,22,10.0
3515008,2016,23,10.0
3515008,2016,31-33,10.0
3515008,2016,41,0.0
3515008,2016,44-45,25.0
3515008,2016,48-49,10.0
3515008,2016,51,0.0
3515008,2016,52,0.0
3515008,2016,53,0.0
3515008,2016,54,10.0
3515008,2016,55,0.0
3515008,2016,56,10.0
3515008,2016,61,15.0
3515008,2016,62,25.0
3515008,2016,71,10.0
3515008,2016,72,10.0
3515008,2016,81,10.0
3515008,2016,91,15.0
3515013,2016,11,180.0
3515013,2016,21,30.0
3515013,2016,22,140.0
3515013,2016,23,490.0
3515013,2016,31-33,415.0
3515013,2016,41,185.0
3515013,2016,44-45,540.0
3515013,2016,48-49,225.0
3515013,2016,51,70.0
3515013,2016,52,105.0
3515013,2016,53,70.0
3515013,2016,54,260.0
3515013,2016,55,0.0
3515013,2016,56,175.0
3515013,2016,61,365.0
3515013,2016,62,585.0
3515013,2016,71,110.0
3515013,2016,72,190.0
3515013,2016,81,230.0
3515013,2016,91,305.0
3515014,2016,11,245.0
3515014,2016,21,135.0
3515014,2016,22,360.0
3515014,2016,23,2355.0
3515014,2016,31-33,2730.0
3515014,2016,41,1030.0
3515014,2016,44-45,5410.0
3515014,2016,48-49,1385.0
3515014,2016,51,775.0
3515014,2016,52,1020.0
3515014,2016,53,530.0
3515014,2016,54,1910.0
3515014,2016,55,10.0
3515014,2016,56,2535.0
3515014,2016,61,3805.0
3515014,2016,62,5875.0
3515014,2016,71,1055.0
3515014,2016,72,3475.0
3515014,2016,81,1710.0
3515014,2016,91,2095.0
3515015,2016,11,135.0
3515015,2016,21,35.0
3515015,2016,22,140.0
3515015,2016,23,945.0
3515015,2016,31-33,645.0
3515015,2016,41,295.0
3515015,2016,44-45,965.0
3515015,2016,48-49,255.0
3515015,2016,51,80.0
3515015,2016,52,225.0
3515015,2016,53,150.0
3515015,2016,54,395.0
3515015,2016,55,0.0
3515015,2016,56,345.0
3515015,2016,61,780.0
3515015,2016,62,1260.0
3515015,2016,71,160.0
3515015,2016,72,535.0
3515015,2016,81,495.0
3515015,2016,91,505.0
3515019,2016,11,0.0
3515019,2016,21,0.0
3515019,2016,22,0.0
3515019,2016,23,65.0
3515019,2016,31-33,10.0
3515019,2016,41,10.0
3515019,2016,44-45,70.0
3515019,2016,48-49,10.0
3515019,2016,51,10.0
3515019,2016,52,0.0
3515019,2016,53,10.0
3515019,2016,54,15.0
3515019,2016,55,0.0
3515019,2016,56,20.0
3515019,2016,61,30.0
3515019,2016,62,85.0
3515019,2016,71,25.0
3515019,2016,72,20.0
3515019,2016,81,15.0
3515019,2016,91,50.0
3515023,2016,11,200.0
3515023,2016,21,45.0
3515023,2016,22,35.0
3515023,2016,23,510.0
3515023,2016,31-33,335.0
3515023,2016,41,125.0
3515023,2016,44-45,380.0
3515023,2016,48-49,135.0
3515023,2016,51,50.0
3515023,2016,52,40.0
3515023,2016,53,60.0
3515023,2016,54,195.0
3515023,2016,55,0.0
3515023,2016,56,145.0
3515023,2016,61,275.0
3515023,2016,62,410.0
3515023,2016,71,90.0
3515023,2016,72,165.0
3515023,2016,81,160.0
3515023,2016,91,195.0
3515030,2016,11,35.0
3515030,2016,21,55.0
3515030,2016,22,10.0
3515030,2016,23,215.0
3515030,2016,31-33,155.0
3515030,2016,41,70.0
3515030,2016,44-45,255.0
3515030,2016,48-49,100.0
3515030,2016,51,30.0
3515030,2016,52,45.0
3515030,2016,53,45.0
3515030,2016,54,75.0
3515030,2016,55,0.0
3515030,2016,56,70.0
3515030,2016,61,75.0
3515030,2016,62,195.0
3515030,2016,71,25.0
3515030,2016,72,160.0
3515030,2016,81,80.0
3515030,2016,91,75.0
3515037,2016,11,15.0
3515037,2016,21,20.0
3515037,2016,22,10.0
3515037,2016,23,190.0
3515037,2016,31-33,60.0
3515037,2016,41,20.0
3515037,2016,44-45,170.0
3515037,2016,48-49,35.0
3515037,2016,51,30.0
3515037,2016,52,10.0
3515037,2016,53,15.0
3515037,2016,54,25.0
3515037,2016,55,0.0
3515037,2016,56,45.0
3515037,2016,61,50.0
3515037,2016,62,105.0
3515037,2016,71,45.0
3515037,2016,72,110.0
3515037,2016,81,60.0
3515037,2016,91,85.0
3515044,2016,11,55.0
3515044,2016,21,45.0
3515044,2016,22,25.0
3515044,2016,23,375.0
3515044,2016,31-33,160.0
3515044,2016,41,80.0
3515044,2016,44-45,340.0
3515044,2016,48-49,130.0
3515044,2016,51,25.0
3515044,2016,52,95.0
3515044,2016,53,45.0
3515044,2016,54,160.0
3515044,2016,55,10.0
3515044,2016,56,130.0
3515044,2016,61,135.0
3515044,2016,62,210.0
3515044,2016,71,80.0
3515044,2016,72,150.0
3515044,2016,81,130.0
3515044,2016,91,120.0
3516010,2016,11,1340.0
3516010,2016,21,245.0
3516010,2016,22,500.0
3516010,2016,23,4145.0
3516010,2016,31-33,2865.0
3516010,2016,41,1085.0
3516010,2016,44-45,4570.0
3516010,2016,48-49,1565.0
3516010,2016,51,470.0
3516010,2016,52,1020.0
3516010,2016,53,590.0
3516010,2016,54,1630.0
3516010,2016,55,30.0
3516010,2016,56,1720.0
3516010,2016,61,2255.0
3516010,2016,62,4510.0
3516010,2016,71,900.0
3516010,2016,72,1980.0
3516010,2016,81,1740.0
3516010,2016,91,2295.0
3518001,2016,11,175.0
3518001,2016,21,60.0
3518001,2016,22,730.0
3518001,2016,23,3960.0
3518001,2016,31-33,3470.0
3518001,2016,41,2190.0
3518001,2016,44-45,5690.0
3518001,2016,48-49,2330.0
3518001,2016,51,1790.0
3518001,2016,52,4600.0
3518001,2016,53,1130.0
3518001,2016,54,4400.0
3518001,2016,55,185.0
3518001,2016,56,2520.0
3518001,2016,61,3980.0
3518001,2016,62,5050.0
3518001,2016,71,1055.0
3518001,2016,72,2440.0
3518001,2016,81,2035.0
3518001,2016,91,2640.0
3518005,2016,11,145.0
3518005,2016,21,85.0
3518005,2016,22,1020.0
3518005,2016,23,3830.0
3518005,2016,31-33,5100.0
3518005,2016,41,2595.0
3518005,2016,44-45,7385.0
3518005,2016,48-49,3700.0
3518005,2016,51,2425.0
3518005,2016,52,6605.0
3518005,2016,53,1375.0
3518005,2016,54,5140.0
3518005,2016,55,210.0
3518005,2016,56,3345.0
3518005,2016,61,4375.0
3518005,2016,62,6780.0
3518005,2016,71,1155.0
3518005,2016,72,3930.0
3518005,2016,81,2495.0
3518005,2016,91,3705.0
3518009,2016,11,260.0
3518009,2016,21,145.0
3518009,2016,22,1700.0
3518009,2016,23,4760.0
3518009,2016,31-33,5155.0
3518009,2016,41,2850.0
3518009,2016,44-45,8090.0
3518009,2016,48-49,2700.0
3518009,2016,51,2225.0
3518009,2016,52,5065.0
3518009,2016,53,1490.0
3518009,2016,54,5400.0
3518009,2016,55,215.0
3518009,2016,56,3005.0
3518009,2016,61,6275.0
3518009,2016,62,6955.0
3518009,2016,71,1620.0
3518009,2016,72,3880.0
3518009,2016,81,2515.0
3518009,2016,91,4435.0
3518013,2016,11,240.0
3518013,2016,21,100.0
3518013,2016,22,1415.0
3518013,2016,23,6565.0
3518013,2016,31-33,7950.0
3518013,2016,41,2990.0
3518013,2016,44-45,10010.0
3518013,2016,48-49,4600.0
3518013,2016,51,1920.0
3518013,2016,52,2965.0
3518013,2016,53,1265.0
3518013,2016,54,4180.0
3518013,2016,55,105.0
3518013,2016,56,4795.0
3518013,2016,61,5890.0
3518013,2016,62,8780.0
3518013,2016,71,1620.0
3518013,2016,72,5795.0
3518013,2016,81,3375.0
3518013,2016,91,4280.0
3518017,2016,11,860.0
3518017,2016,21,115.0
3518017,2016,22,2190.0
3518017,2016,23,4660.0
3518017,2016,31-33,4700.0
3518017,2016,41,1525.0
3518017,2016,44-45,5510.0
3518017,2016,48-49,2195.0
3518017,2016,51,970.0
3518017,2016,52,1915.0
3518017,2016,53,845.0
3518017,2016,54,2910.0
3518017,2016,55,60.0
3518017,2016,56,2190.0
3518017,2016,61,4140.0
3518017,2016,62,6230.0
3518017,2016,71,1005.0
3518017,2016,72,2960.0
3518017,2016,81,2060.0
3518017,2016,91,3355.0
3518020,2016,11,615.0
3518020,2016,21,50.0
3518020,2016,22,290.0
3518020,2016,23,1375.0
3518020,2016,31-33,915.0
3518020,2016,41,395.0
3518020,2016,44-45,1340.0
3518020,2016,48-49,400.0
3518020,2016,51,205.0
3518020,2016,52,310.0
3518020,2016,53,220.0
3518020,2016,54,725.0
3518020,2016,55,0.0
3518020,2016,56,535.0
3518020,2016,61,910.0
3518020,2016,62,1120.0
3518020,2016,71,505.0
3518020,2016,72,635.0
3518020,2016,81,485.0
3518020,2016,91,640.0
3518022,2016,11,0.0
3518022,2016,21,0.0
3518022,2016,22,0.0
3518022,2016,23,0.0
3518022,2016,31-33,0.0
3518022,2016,41,0.0
3518022,2016,44-45,0.0
3518022,2016,48-49,10.0
3518022,2016,51,0.0
3518022,2016,52,0.0
3518022,2016,53,0.0
3518022,2016,54,0.0
3518022,2016,55,0.0
3518022,2016,56,0.0
3518022,2016,61,0.0
3518022,2016,62,10.0
3518022,2016,71,10.0
3518022,2016,72,0.0
3518022,2016,81,0.0
3518022,2016,91,20.0
3518029,2016,11,410.0
3518029,2016,21,30.0
3518029,2016,22,160.0
3518029,2016,23,1165.0
3518029,2016,31-33,865.0
3518029,2016,41,570.0
3518029,2016,44-45,1280.0
3518029,2016,48-49,360.0
3518029,2016,51,265.0
3518029,2016,52,655.0
3518029,2016,53,230.0
3518029,2016,54,1045.0
3518029,2016,55,55.0
3518029,2016,56,725.0
3518029,2016,61,995.0
3518029,2016,62,1080.0
3518029,2016,71,460.0
3518029,2016,72,640.0
3518029,2016,81,470.0
3518029,2016,91,630.0
3518039,2016,11,295.0
3518039,2016,21,50.0
3518039,2016,22,60.0
3518039,2016,23,945.0
3518039,2016,31-33,485.0
3518039,2016,41,210.0
3518039,2016,44-45,650.0
3518039,2016,48-49,320.0
3518039,2016,51,90.0
3518039,2016,52,235.0
3518039,2016,53,65.0
3518039,2016,54,340.0
3518039,2016,55,10.0
3518039,2016,56,310.0
3518039,2016,61,370.0
3518039,2016,62,605.0
3518039,2016,71,170.0
3518039,2016,72,340.0
3518039,2016,81,215.0
3518039,2016,91,340.0
3519028,2016,11,265.0
3519028,2016,21,190.0
3519028,2016,22,715.0
3519028,2016,23,15095.0
3519028,2016,31-33,16985.0
3519028,2016,41,8745.0
3519028,2016,44-45,19525.0
3519028,2016,48-49,6990.0
3519028,2016,51,3995.0
3519028,2016,52,12545.0
3519028,2016,53,5080.0
3519028,2016,54,17775.0
3519028,2016,55,455.0
3519028,2016,56,5975.0
3519028,2016,61,14300.0
3519028,2016,62,13470.0
3519028,2016,71,2920.0
3519028,2016,72,7770.0
3519028,2016,81,7420.0
3519028,2016,91,5720.0
3519036,2016,11,295.0
3519036,2016,21,210.0
3519036,2016,22,910.0
3519036,2016,23,7135.0
3519036,2016,31-33,15160.0
3519036,2016,41,9675.0
3519036,2016,44-45,18830.0
3519036,2016,48-49,5635.0
3519036,2016,51,5495.0
3519036,2016,52,17555.0
3519036,2016,53,5460.0
3519036,2016,54,20615.0
3519036,2016,55,430.0
3519036,2016,56,7040.0
3519036,2016,61,11650.0
3519036,2016,62,14060.0
3519036,2016,71,2530.0
3519036,2016,72,12035.0
3519036,2016,81,6930.0
3519036,2016,91,5610.0
3519038,2016,11,155.0
3519038,2016,21,135.0
3519038,2016,22,610.0
3519038,2016,23,6125.0
3519038,2016,31-33,8070.0
3519038,2016,41,5195.0
3519038,2016,44-45,11875.0
3519038,2016,48-49,3375.0
3519038,2016,51,3105.0
3519038,2016,52,9490.0
3519038,2016,53,3905.0
3519038,2016,54,13800.0
3519038,2016,55,200.0
3519038,2016,56,3590.0
3519038,2016,61,8035.0
3519038,2016,62,9405.0
3519038,2016,71,1845.0
3519038,2016,72,5200.0
3519038,2016,81,4320.0
3519038,2016,91,3700.0
3519044,2016,11,240.0
3519044,2016,21,45.0
3519044,2016,22,195.0
3519044,2016,23,2020.0
3519044,2016,31-33,1850.0
3519044,2016,41,1350.0
3519044,2016,44-45,2565.0
3519044,2016,48-49,810.0
3519044,2016,51,690.0
3519044,2016,52,1940.0
3519044,2016,53,660.0
3519044,2016,54,2355.0
3519044,2016,55,60.0
3519044,2016,56,1160.0
3519044,2016,61,2105.0
3519044,2016,62,2065.0
3519044,2016,71,745.0
3519044,2016,72,1330.0
3519044,2016,81,975.0
3519044,2016,91,990.0
3519046,2016,11,115.0
3519046,2016,21,50.0
3519046,2016,22,190.0
3519046,2016,23,2245.0
3519046,2016,31-33,2630.0
3519046,2016,41,1770.0
3519046,2016,44-45,3610.0
3519046,2016,48-49,985.0
3519046,2016,51,970.0
3519046,2016,52,2465.0
3519046,2016,53,1015.0
3519046,2016,54,3380.0
3519046,2016,55,150.0
3519046,2016,56,1275.0
3519046,2016,61,2960.0
3519046,2016,62,2505.0
3519046,2016,71,775.0
3519046,2016,72,1605.0
